Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9049,CA-2016-757003,10/02/2016,10/10/2016,Standard Class,CG-37245,Customer 9049,Home Office,United States,City 9049,Wisconsin,21817,Central,TEC-2363-45,Technology,Phones,Product 9049,616.71,14,0.0,72.49
9050,CA-2015-516706,08/03/2017,08/05/2017,Standard Class,CG-36204,Customer 9050,Consumer,United States,City 9050,Utah,98824,West,TEC-6676-79,Furniture,Furnishings,Product 9050,152.72,2,0.2,64.96
9051,CA-2017-189337,03/07/2016,03/15/2016,Standard Class,CG-46398,Customer 9051,Corporate,United States,City 9051,Delaware,21106,East,TEC-1141-18,Office Supplies,Art,Product 9051,11.23,5,0.0,-14.91
9052,CA-2016-344926,08/02/2015,08/08/2015,Second Class,CG-88094,Customer 9052,Corporate,United States,City 9052,Tennessee,96080,South,TEC-1059-86,Technology,Phones,Product 9052,1794.83,8,0.0,444.91
9053,CA-2015-843473,02/13/2014,02/19/2014,Standard Class,CG-62381,Customer 9053,Home Office,United States,City 9053,Georgia,79035,South,TEC-9758-71,Office Supplies,Fasteners,Product 9053,444.26,5,0.6,-14.17
9054,CA-2017-703956,12/28/2015,01/01/2016,Standard Class,CG-71572,Customer 9054,Home Office,United States,City 9054,Delaware,82706,East,TEC-9197-29,Technology,Copiers,Product 9054,717.54,4,0.5,73.13
9055,CA-2017-259074,06/28/2014,07/06/2014,Standard Class,CG-17648,Customer 9055,Consumer,United States,City 9055,Michigan,96033,Central,TEC-4847-71,Technology,Phones,Product 9055,1300.46,1,0.0,412.08
9056,CA-2016-988074,07/10/2015,07/16/2015,Same Day,CG-77075,Customer 9056,Consumer,United States,City 9056,Tennessee,31992,South,TEC-5468-32,Technology,Accessories,Product 9056,447.38,9,0.2,107.9
9057,CA-2015-953972,08/29/2017,09/04/2017,Standard Class,CG-87932,Customer 9057,Consumer,United States,City 9057,Rhode Island,20359,East,TEC-1505-57,Furniture,Chairs,Product 9057,644.96,3,0.8,1.59
9058,CA-2016-498439,03/30/2014,04/01/2014,First Class,CG-89937,Customer 9058,Corporate,United States,City 9058,Maine,82263,East,TEC-7651-89,Furniture,Storage,Product 9058,610.46,2,0.7,-107.02
9059,CA-2015-737880,07/08/2016,07/12/2016,Second Class,CG-33451,Customer 9059,Consumer,United States,City 9059,Utah,39531,West,TEC-7054-18,Furniture,Tables,Product 9059,1243.44,8,0.2,320.48
9060,CA-2016-648128,12/09/2017,12/13/2017,Standard Class,CG-37602,Customer 9060,Home Office,United States,City 9060,Michigan,65141,Central,TEC-3979-40,Office Supplies,Appliances,Product 9060,235.01,12,0.0,23.48
9061,CA-2015-926354,04/01/2014,04/07/2014,First Class,CG-43138,Customer 9061,Home Office,United States,City 9061,Virginia,57858,South,TEC-2319-18,Technology,Copiers,Product 9061,748.01,3,0.0,208.81
9062,CA-2015-990891,10/13/2015,10/15/2015,Standard Class,CG-56652,Customer 9062,Corporate,United States,City 9062,New Jersey,47445,East,TEC-1651-29,Office Supplies,Envelopes,Product 9062,65.66,9,0.0,38.27
9063,CA-2017-180247,11/28/2015,12/06/2015,Standard Class,CG-63862,Customer 9063,Home Office,United States,City 9063,Maryland,36433,East,TEC-1256-76,Technology,Copiers,Product 9063,1608.38,8,0.2,298.37
9064,CA-2016-440401,10/10/2014,10/18/2014,Standard Class,CG-34138,Customer 9064,Corporate,United States,City 9064,Texas,31084,Central,TEC-7552-64,Furniture,Bookcases,Product 9064,920.73,6,0.0,236.54
9065,CA-2017-148005,09/26/2016,10/02/2016,Standard Class,CG-73442,Customer 9065,Home Office,United States,City 9065,Alabama,59963,South,TEC-3441-11,Furniture,Furnishings,Product 9065,928.93,6,0.0,85.7
9066,CA-2017-810840,09/06/2014,09/14/2014,Standard Class,CG-48155,Customer 9066,Home Office,United States,City 9066,Kansas,26928,Central,TEC-2308-28,Office Supplies,Art,Product 9066,64.67,9,0.0,-12.01
9067,CA-2017-735295,05/15/2014,05/21/2014,Second Class,CG-43341,Customer 9067,Corporate,United States,City 9067,Florida,58453,South,TEC-4421-21,Technology,Phones,Product 9067,936.74,14,0.0,166.43
9068,CA-2015-703621,01/16/2017,01/24/2017,Standard Class,CG-57761,Customer 9068,Home Office,United States,City 9068,Nevada,33739,West,TEC-9781-13,Technology,Phones,Product 9068,1700.07,3,0.6,100.97
9069,CA-2014-474635,04/30/2016,05/04/2016,Same Day,CG-64562,Customer 9069,Home Office,United States,City 9069,Missouri,22558,Central,TEC-2538-99,Office Supplies,Envelopes,Product 9069,141.02,14,0.0,26.28
9070,CA-2017-320179,08/12/2016,08/18/2016,Standard Class,CG-66439,Customer 9070,Corporate,United States,City 9070,Ohio,10103,Central,TEC-3990-90,Technology,Copiers,Product 9070,1610.88,7,0.4,84.77
9071,CA-2015-598056,07/23/2017,07/29/2017,Standard Class,CG-68492,Customer 9071,Corporate,United States,City 9071,Utah,43561,West,TEC-9142-43,Furniture,Furnishings,Product 9071,176.15,10,0.0,46.71
9072,CA-2017-811738,11/01/2016,11/09/2016,Standard Class,CG-44634,Customer 9072,Consumer,United States,City 9072,Kansas,69448,Central,TEC-4788-38,Office Supplies,Paper,Product 9072,66.81,6,0.0,11.85
9073,CA-2014-349083,10/09/2016,10/13/2016,Standard Class,CG-62988,Customer 9073,Corporate,United States,City 9073,Arizona,26749,West,TEC-6342-26,Office Supplies,Paper,Product 9073,170.97,10,0.6,-2.04
9074,CA-2014-528870,02/16/2015,02/22/2015,Standard Class,CG-90409,Customer 9074,Consumer,United States,City 9074,Pennsylvania,54142,East,TEC-2928-36,Furniture,Chairs,Product 9074,273.69,10,0.2,93.15
9075,CA-2014-944521,07/31/2014,08/06/2014,Standard Class,CG-80603,Customer 9075,Consumer,United States,City 9075,Texas,42173,Central,TEC-5609-86,Furniture,Furnishings,Product 9075,455.34,8,0.32,-15.79
9076,CA-2016-234004,04/01/2014,04/03/2014,Standard Class,CG-64957,Customer 9076,Home Office,United States,City 9076,Alabama,13358,South,TEC-3110-28,Technology,Copiers,Product 9076,454.2,8,0.4,-29.95
9077,CA-2014-676360,02/20/2015,02/26/2015,Standard Class,CG-71409,Customer 9077,Consumer,United States,City 9077,Oregon,75970,West,TEC-3123-91,Office Supplies,Art,Product 9077,402.05,13,0.0,56.83
9078,CA-2014-202660,08/09/2016,08/13/2016,Second Class,CG-94990,Customer 9078,Home Office,United States,City 9078,Virginia,13535,South,TEC-6193-81,Technology,Accessories,Product 9078,2342.15,10,0.0,719.11
9079,CA-2014-385264,07/04/2014,07/12/2014,Standard Class,CG-56600,Customer 9079,Home Office,United States,City 9079,Virginia,30139,South,TEC-3731-18,Furniture,Storage,Product 9079,719.3,11,0.0,105.53
9080,CA-2016-227412,07/09/2015,07/13/2015,Second Class,CG-54843,Customer 9080,Consumer,United States,City 9080,California,39293,West,TEC-3629-53,Technology,Accessories,Product 9080,230.03,8,0.2,46.32
9081,CA-2015-775551,08/27/2015,09/02/2015,Same Day,CG-28411,Customer 9081,Corporate,United States,City 9081,Washington,18663,West,TEC-5486-43,Office Supplies,Art,Product 9081,312.49,2,0.4,8.61
9082,CA-2015-434141,03/24/2017,03/30/2017,Standard Class,CG-99587,Customer 9082,Home Office,United States,City 9082,Virginia,40039,South,TEC-7329-17,Furniture,Chairs,Product 9082,69.83,1,0.0,16.36
9083,CA-2016-226755,08/09/2016,08/13/2016,Standard Class,CG-10040,Customer 9083,Corporate,United States,City 9083,Utah,83653,West,TEC-9273-88,Office Supplies,Appliances,Product 9083,403.73,8,0.32,13.1
9084,CA-2016-532314,12/09/2015,12/17/2015,Standard Class,CG-68375,Customer 9084,Consumer,United States,City 9084,Vermont,21748,East,TEC-3077-86,Furniture,Bookcases,Product 9084,639.47,6,0.0,185.28
9085,CA-2017-462731,02/14/2016,02/20/2016,Standard Class,CG-42524,Customer 9085,Corporate,United States,City 9085,Maryland,54644,East,TEC-2715-22,Office Supplies,Labels,Product 9085,237.57,8,0.4,10.3
9086,CA-2016-946739,12/02/2014,12/06/2014,Standard Class,CG-71212,Customer 9086,Consumer,United States,City 9086,Missouri,50442,Central,TEC-3772-55,Technology,Phones,Product 9086,1841.69,11,0.0,437.36
9087,CA-2017-708627,08/07/2016,08/13/2016,Standard Class,CG-60404,Customer 9087,Home Office,United States,City 9087,California,43546,West,TEC-5140-91,Furniture,Storage,Product 9087,185.8,2,0.2,43.08
9088,CA-2017-510548,07/15/2017,07/23/2017,Same Day,CG-27634,Customer 9088,Corporate,United States,City 9088,Washington,17971,West,TEC-9716-87,Office Supplies,Envelopes,Product 9088,333.17,2,0.0,84.47
9089,CA-2015-562138,12/27/2014,01/04/2015,Second Class,CG-81836,Customer 9089,Corporate,United States,City 9089,Missouri,12469,Central,TEC-7087-51,Technology,Copiers,Product 9089,1057.1,3,0.2,372.28
9090,CA-2016-365422,02/19/2017,02/27/2017,Standard Class,CG-95200,Customer 9090,Home Office,United States,City 9090,Georgia,62554,South,TEC-2356-93,Office Supplies,Paper,Product 9090,466.62,7,0.0,30.36
9091,CA-2015-317006,05/18/2017,05/22/2017,Standard Class,CG-60501,Customer 9091,Corporate,United States,City 9091,Pennsylvania,53885,East,TEC-1091-76,Furniture,Bookcases,Product 9091,870.09,12,0.32,104.24
9092,CA-2017-661218,10/19/2016,10/25/2016,Standard Class,CG-95905,Customer 9092,Corporate,United States,City 9092,Maryland,54077,East,TEC-4270-87,Furniture,Tables,Product 9092,1187.1,6,0.0,219.87
9093,CA-2014-292690,04/24/2016,05/02/2016,Standard Class,CG-53037,Customer 9093,Home Office,United States,City 9093,Vermont,16016,East,TEC-3734-67,Technology,Machines,Product 9093,887.54,6,0.6,-4.17
9094,CA-2015-925648,09/18/2016,09/24/2016,Standard Class,CG-49329,Customer 9094,Consumer,United States,City 9094,Mississippi,15882,South,TEC-9530-69,Furniture,Bookcases,Product 9094,290.56,14,0.5,3.75
9095,CA-2016-721046,04/26/2015,04/30/2015,Standard Class,CG-70680,Customer 9095,Corporate,United States,City 9095,Georgia,16931,South,TEC-1890-80,Furniture,Furnishings,Product 9095,442.01,3,0.0,40.4
9096,CA-2015-506847,07/27/2014,08/02/2014,Standard Class,CG-63071,Customer 9096,Consumer,United States,City 9096,Washington,94288,West,TEC-8269-82,Technology,Accessories,Product 9096,2264.77,6,0.0,619.39
9097,CA-2015-854716,04/18/2016,04/26/2016,Same Day,CG-26573,Customer 9097,Home Office,United States,City 9097,North Carolina,59581,South,TEC-6388-90,Furniture,Chairs,Product 9097,272.69,8,0.7,-21.58
9098,CA-2016-378551,06/26/2016,06/30/2016,Standard Class,CG-16327,Customer 9098,Home Office,United States,City 9098,Missouri,26151,Central,TEC-9157-49,Technology,Phones,Product 9098,1913.16,12,0.0,649.25
9099,CA-2014-915032,11/18/2015,11/24/2015,Standard Class,CG-29880,Customer 9099,Consumer,United States,City 9099,Maryland,25181,East,TEC-3847-88,Technology,Phones,Product 9099,2421.41,13,0.2,675.93
9100,CA-2014-478132,12/20/2016,12/26/2016,Same Day,CG-53855,Customer 9100,Corporate,United States,City 9100,Idaho,61463,West,TEC-6067-32,Furniture,Tables,Product 9100,839.93,14,0.0,210.8
9101,CA-2017-948484,12/05/2014,12/09/2014,Second Class,CG-73153,Customer 9101,Home Office,United States,City 9101,Missouri,56116,Central,TEC-1622-82,Furniture,Bookcases,Product 9101,1350.02,9,0.0,224.59
9102,CA-2015-666824,02/11/2017,02/19/2017,Second Class,CG-29068,Customer 9102,Corporate,United States,City 9102,Massachusetts,28037,East,TEC-9623-90,Office Supplies,Paper,Product 9102,136.03,3,0.0,43.94
9103,CA-2017-263276,04/19/2014,04/27/2014,First Class,CG-75870,Customer 9103,Consumer,United States,City 9103,Kansas,93891,Central,TEC-2754-93,Office Supplies,Art,Product 9103,296.71,11,0.0,108.21
9104,CA-2016-449949,10/28/2014,10/30/2014,Second Class,CG-47149,Customer 9104,Corporate,United States,City 9104,Montana,41943,West,TEC-7361-90,Office Supplies,Paper,Product 9104,139.01,3,0.7,0.2
9105,CA-2016-121099,08/16/2017,08/24/2017,Standard Class,CG-21088,Customer 9105,Home Office,United States,City 9105,Nevada,84030,West,TEC-7953-28,Technology,Machines,Product 9105,2293.54,3,0.7,139.65
9106,CA-2014-990785,04/25/2016,04/29/2016,Standard Class,CG-89117,Customer 9106,Home Office,United States,City 9106,Arizona,51142,West,TEC-7255-58,Technology,Copiers,Product 9106,1262.68,5,0.0,163.97
9107,CA-2016-217774,01/03/2016,01/09/2016,Standard Class,CG-33996,Customer 9107,Consumer,United States,City 9107,California,53173,West,TEC-3405-75,Furniture,Furnishings,Product 9107,1029.88,11,0.0,239.77
9108,CA-2016-987463,12/29/2017,01/02/2018,Standard Class,CG-38924,Customer 9108,Consumer,United States,City 9108,New York,24106,East,TEC-8240-31,Furniture,Bookcases,Product 9108,103.7,1,0.32,-13.64
9109,CA-2015-669586,04/21/2015,04/29/2015,Standard Class,CG-96408,Customer 9109,Corporate,United States,City 9109,Minnesota,65381,Central,TEC-1231-27,Furniture,Bookcases,Product 9109,425.05,1,0.0,139.99
9110,CA-2015-846591,10/28/2015,11/05/2015,Standard Class,CG-88430,Customer 9110,Home Office,United States,City 9110,Connecticut,46202,East,TEC-8682-75,Office Supplies,Supplies,Product 9110,463.86,14,0.0,30.45
9111,CA-2016-920656,04/15/2017,04/23/2017,Standard Class,CG-44493,Customer 9111,Corporate,United States,City 9111,Virginia,24844,South,TEC-8364-63,Office Supplies,Supplies,Product 9111,238.01,11,0.7,-66.07
9112,CA-2017-444821,12/27/2016,01/02/2017,Second Class,CG-32681,Customer 9112,Home Office,United States,City 9112,Idaho,87850,West,TEC-9099-70,Technology,Machines,Product 9112,2234.53,5,0.8,-45.62
9113,CA-2015-717295,05/18/2014,05/22/2014,Standard Class,CG-57748,Customer 9113,Corporate,United States,City 9113,Washington,25764,West,TEC-5637-83,Office Supplies,Binders,Product 9113,226.32,1,0.0,28.23
9114,CA-2016-497476,04/22/2015,04/28/2015,First Class,CG-11589,Customer 9114,Consumer,United States,City 9114,South Carolina,14689,South,TEC-5254-56,Furniture,Storage,Product 9114,197.93,13,0.5,-17.78
9115,CA-2016-784411,08/21/2015,08/25/2015,Standard Class,CG-39604,Customer 9115,Consumer,United States,City 9115,Kentucky,82709,South,TEC-9040-73,Furniture,Furnishings,Product 9115,118.08,8,0.0,19.36
9116,CA-2016-445145,02/13/2015,02/21/2015,First Class,CG-64443,Customer 9116,Home Office,United States,City 9116,Wisconsin,74951,Central,TEC-5009-88,Technology,Accessories,Product 9116,1975.46,14,0.7,-223.44
9117,CA-2016-950619,07/06/2017,07/12/2017,Same Day,CG-68067,Customer 9117,Consumer,United States,City 9117,Utah,73486,West,TEC-7860-31,Furniture,Chairs,Product 9117,585.13,9,0.0,159.48
9118,CA-2014-456656,09/20/2016,09/22/2016,First Class,CG-35802,Customer 9118,Corporate,United States,City 9118,Iowa,46184,Central,TEC-6536-44,Technology,Phones,Product 9118,1874.97,11,0.0,271.48
9119,CA-2015-286488,12/09/2017,12/15/2017,First Class,CG-14551,Customer 9119,Consumer,United States,City 9119,Ohio,19274,Central,TEC-5601-51,Office Supplies,Labels,Product 9119,495.3,12,0.0,129.51
9120,CA-2014-867452,10/10/2017,10/18/2017,Second Class,CG-59130,Customer 9120,Corporate,United States,City 9120,Texas,67821,Central,TEC-2145-31,Technology,Copiers,Product 9120,878.53,3,0.0,293.6
9121,CA-2015-516134,09/06/2017,09/12/2017,Standard Class,CG-87785,Customer 9121,Consumer,United States,City 9121,Indiana,53316,Central,TEC-6900-51,Furniture,Storage,Product 9121,1478.11,5,0.32,211.6
9122,CA-2017-776211,05/06/2014,05/12/2014,Second Class,CG-46269,Customer 9122,Consumer,United States,City 9122,Connecticut,40181,East,TEC-5610-25,Technology,Phones,Product 9122,584.49,14,0.0,168.96
9123,CA-2014-985032,08/13/2017,08/15/2017,First Class,CG-69802,Customer 9123,Home Office,United States,City 9123,Connecticut,90663,East,TEC-5510-90,Furniture,Bookcases,Product 9123,583.72,4,0.0,131.2
9124,CA-2015-916199,02/03/2015,02/05/2015,Standard Class,CG-34363,Customer 9124,Home Office,United States,City 9124,Vermont,10343,East,TEC-5677-82,Furniture,Furnishings,Product 9124,1247.0,7,0.7,-164.24
9125,CA-2017-351770,06/27/2016,07/01/2016,First Class,CG-69326,Customer 9125,Consumer,United States,City 9125,New Jersey,18091,East,TEC-7440-78,Office Supplies,Envelopes,Product 9125,398.03,11,0.0,140.06
9126,CA-2014-238260,06/03/2014,06/09/2014,Standard Class,CG-80278,Customer 9126,Consumer,United States,City 9126,Minnesota,61289,Central,TEC-9700-67,Furniture,Chairs,Product 9126,1215.76,2,0.0,197.19
9127,CA-2015-306829,08/25/2015,08/29/2015,Standard Class,CG-40999,Customer 9127,Consumer,United States,City 9127,Mississippi,33460,South,TEC-5959-21,Office Supplies,Supplies,Product 9127,183.99,13,0.0,27.79
9128,CA-2014-360068,04/09/2016,04/17/2016,First Class,CG-56464,Customer 9128,Corporate,United States,City 9128,Pennsylvania,76033,East,TEC-3553-67,Furniture,Storage,Product 9128,328.46,12,0.2,81.62
9129,CA-2015-609712,06/18/2014,06/26/2014,Standard Class,CG-70617,Customer 9129,Corporate,United States,City 9129,Louisiana,17673,South,TEC-9318-53,Technology,Phones,Product 9129,1726.15,14,0.2,152.86
9130,CA-2016-116775,11/06/2014,11/12/2014,Standard Class,CG-56607,Customer 9130,Home Office,United States,City 9130,Kansas,26115,Central,TEC-5132-77,Office Supplies,Appliances,Product 9130,460.91,14,0.5,-21.33
9131,CA-2014-338619,05/20/2015,05/26/2015,Same Day,CG-33047,Customer 9131,Consumer,United States,City 9131,Kentucky,44881,South,TEC-2151-57,Furniture,Bookcases,Product 9131,628.2,12,0.5,-61.26
9132,CA-2014-916142,08/01/2017,08/07/2017,First Class,CG-59244,Customer 9132,Consumer,United States,City 9132,Kansas,33300,Central,TEC-1169-22,Furniture,Storage,Product 9132,925.4,13,0.4,122.65
9133,CA-2017-312754,04/12/2017,04/18/2017,Standard Class,CG-69642,Customer 9133,Consumer,United States,City 9133,Washington,99732,West,TEC-4308-99,Technology,Accessories,Product 9133,1103.18,11,0.0,357.11
9134,CA-2015-332120,05/03/2015,05/09/2015,Standard Class,CG-50379,Customer 9134,Consumer,United States,City 9134,Maryland,60114,East,TEC-8968-70,Furniture,Furnishings,Product 9134,994.17,13,0.32,-67.57
9135,CA-2015-298559,05/15/2016,05/21/2016,Standard Class,CG-66154,Customer 9135,Corporate,United States,City 9135,Mississippi,93479,South,TEC-6115-55,Office Supplies,Supplies,Product 9135,190.07,9,0.0,-1.84
9136,CA-2014-147635,07/30/2017,08/05/2017,Standard Class,CG-13062,Customer 9136,Home Office,United States,City 9136,Iowa,15733,Central,TEC-4237-63,Office Supplies,Envelopes,Product 9136,499.61,7,0.0,116.25
9137,CA-2014-719082,04/18/2015,04/24/2015,Second Class,CG-23863,Customer 9137,Corporate,United States,City 9137,Washington,53512,West,TEC-1381-74,Technology,Copiers,Product 9137,1333.43,12,0.0,302.57
9138,CA-2014-722942,05/10/2014,05/14/2014,Standard Class,CG-67950,Customer 9138,Home Office,United States,City 9138,Arizona,19902,West,TEC-2896-66,Office Supplies,Supplies,Product 9138,247.87,12,0.0,23.82
9139,CA-2014-181916,08/22/2014,08/26/2014,Second Class,CG-42442,Customer 9139,Corporate,United States,City 9139,Connecticut,40162,East,TEC-7655-51,Technology,Phones,Product 9139,2260.85,5,0.0,679.46
9140,CA-2016-308030,10/05/2017,10/09/2017,First Class,CG-25731,Customer 9140,Home Office,United States,City 9140,Utah,73711,West,TEC-2102-42,Furniture,Chairs,Product 9140,768.67,8,0.0,175.26
9141,CA-2014-695417,12/28/2017,01/01/2018,Second Class,CG-96082,Customer 9141,Corporate,United States,City 9141,New York,56214,East,TEC-6713-88,Office Supplies,Art,Product 9141,255.67,8,0.0,72.71
9142,CA-2017-540192,12/06/2014,12/12/2014,Standard Class,CG-62013,Customer 9142,Home Office,United States,City 9142,Kansas,71027,Central,TEC-8930-17,Furniture,Storage,Product 9142,259.79,9,0.0,55.88
9143,CA-2014-137685,07/06/2014,07/10/2014,Second Class,CG-32721,Customer 9143,Home Office,United States,City 9143,Texas,99392,Central,TEC-9286-60,Technology,Copiers,Product 9143,547.19,12,0.0,97.13
9144,CA-2015-459918,10/21/2015,10/29/2015,Second Class,CG-42352,Customer 9144,Corporate,United States,City 9144,Indiana,27815,Central,TEC-4916-89,Furniture,Storage,Product 9144,107.81,6,0.0,40.5
9145,CA-2017-362804,10/07/2017,10/09/2017,Standard Class,CG-19264,Customer 9145,Consumer,United States,City 9145,Michigan,89896,Central,TEC-4671-77,Office Supplies,Art,Product 9145,446.4,12,0.0,98.29
